Headline,Timestamp,URL,isSarcastic
Bill passed to prevent some first-time traffic offenders from being overly punished,"Jan 7, 2025, 6:20 PM",https://www.straitstimes.com/singapore/politics/bill-passed-to-prevent-some-first-time-traffic-offenders-from-being-overly-punished,0
Singapore passes Bill to control bank accounts of scam victims; law will also cover cheating cases,"Jan 7, 2025, 4:56 PM",https://www.straitstimes.com/singapore/politics/singapore-passes-bill-to-control-bank-accounts-of-scam-victims-law-will-also-cover-cheating-cases,0
9 construction sites where workers died in second half of 2024 had inadequate safety measures,"Jan 7, 2025, 4:20 PM",https://www.straitstimes.com/singapore/politics/9-construction-sites-where-workers-died-in-second-half-of-2024-had-inadequate-safety-measures-zaqy,0
SingPost issue is corporate governance matter; IMDA keeping close watch on postal services: Govt,"Jan 7, 2025, 2:40 PM",https://www.straitstimes.com/singapore/politics/singpost-issue-is-a-corporate-governance-matter-imda-keeping-a-close-watch-on-postal-services,0
Singapore in talks with Australia over social media ban for young users,"Jan 7, 2025, 1:27 PM",https://www.straitstimes.com/singapore/politics/spore-in-talks-with-australia-over-social-media-ban-for-young-users,0
Sale of flick knives and knuckledusters to be regulated after several knife attacks in 2024,"Jan 7, 2025, 12:57 PM",https://www.straitstimes.com/singapore/politics/sale-of-flick-knives-and-knuckledusters-to-be-regulated-after-several-knife-attacks-in-2024,0
8 telehealth providers investigated by MOH for lapses,"Jan 7, 2025, 12:45 PM",https://www.straitstimes.com/singapore/politics/eight-telehealth-providers-investigated-by-singapores-health-ministry-for-lapses,0
"New racial harmony Bill introduced to give Govt powers to use restraining orders, remedial actions","Jan 7, 2025, 11:30 AM",https://www.straitstimes.com/singapore/politics/new-bill-introduced-to-consolidate-strengthen-govts-powers-to-maintain-racial-harmony-in-spore,0
"WP played its part as ‘loyal opposition’, looks to secure support in 2025: Pritam Singh","Dec 31, 2024, 6:30 PM",https://www.straitstimes.com/singapore/politics/wp-played-its-part-as-loyal-opposition-looks-to-secure-support-in-2025-pritam-singh,0
PM Lawrence Wong to deliver Budget speech on Feb 18,"Dec 27, 2024, 10:00 AM",https://www.straitstimes.com/singapore/politics/pm-lawrence-wong-to-deliver-budget-speech-on-feb-18,0
"2024 wrapped: The biggest political stories of the year, and what’s next","Dec 24, 2024, 5:00 AM",https://www.straitstimes.com/singapore/politics/2024-wrapped-the-biggest-political-stories-of-the-year-and-whats-next,0
Women in politics: Three MPs on the ups and downs of being in the public eye,"Dec 23, 2024, 5:00 AM",https://www.straitstimes.com/singapore/politics/women-in-politics-three-mps-on-the-ups-and-downs-of-being-in-the-public-eye,0
Women in politics: A match made in Parliament for WP chair Sylvia Lim,"Dec 23, 2024, 5:00 AM",https://www.straitstimes.com/singapore/politics/women-in-politics-a-match-made-in-parliament-for-wp-chair-sylvia-lim-and-husband-to-be,0
Women in politics: A family affair for PSP chief Hazel Poa,"Dec 23, 2024, 5:00 AM",https://www.straitstimes.com/singapore/politics/women-in-politics-a-family-affair-for-psp-chief-hazel-poa-whose-husband-first-took-the-plunge,0
Women in politics: PAP’s Rahayu Mahzam an ‘accidental politician’,"Dec 23, 2024, 5:00 AM",https://www.straitstimes.com/singapore/politics/women-in-politics-paps-rahayu-mahzam-an-accidental-politician,0
"Stereotypes, expectations: A battle beyond the ballot box for S’pore’s women MPs","Dec 23, 2024, 5:00 AM",https://www.straitstimes.com/singapore/politics/stereotypes-expectations-a-battle-beyond-the-ballot-box-for-women-mps,0
Activist group barred from receiving financial benefit through its online platforms,"Dec 20, 2024, 3:39 PM",https://www.straitstimes.com/singapore/politics/activist-group-barred-from-receiving-financial-benefit-through-its-online-platforms,0
"Ministers to send letters of demand to Bloomberg, other media outlets over ‘libellous’ statements","Dec 16, 2024, 4:40 PM",https://www.straitstimes.com/singapore/politics/ministers-to-send-letters-of-demand-to-bloomberg-other-media-outlets-over-libellous-statements,0
170-year-old Hainanese clan association continues to serve community: PM Wong,"Dec 13, 2024, 10:40 PM",https://www.straitstimes.com/singapore/politics/170-year-old-hainanese-clan-association-continues-to-serve-community-pm-wong,0
Progress Singapore Party introduces new faces on the ground,"Dec 5, 2024, 12:15 PM",https://www.straitstimes.com/singapore/politics/progress-singapore-party-introduces-new-faces-on-the-ground,0
PM Wong’s speech a call for activists to go beyond grassroots work: Analysts,"Nov 24, 2024, 10:00 PM",https://www.straitstimes.com/singapore/politics/pm-wongs-speech-a-call-for-activists-to-go-beyond-grassroots-work-and-explain-policies-observers,0
"Stakes high in GE2025; no guarantee PAP will win, form stable govt: PM Wong","Nov 24, 2024, 2:20 PM",https://www.straitstimes.com/singapore/politics/stakes-in-ge2025-are-high-no-guarantee-pap-will-win-and-form-a-stable-govt-says-pm-wong,0
New members of PAP’s top decision-making body announced,"Nov 24, 2024, 1:15 PM",https://www.straitstimes.com/singapore/politics/new-members-of-paps-top-decision-making-body-announced,0
Govt doing its best on cost of living; opposition tries to exploit issue: PM Wong,"Nov 24, 2024, 12:34 PM",https://www.straitstimes.com/singapore/politics/govt-doing-its-best-to-help-with-cost-of-living-while-opposition-tries-to-exploit-issue-pm-wong,0
PM Wong urges S’poreans to remain united in ‘a far more dangerous world’,"Nov 24, 2024, 11:40 AM",https://www.straitstimes.com/singapore/politics/pm-wong-calls-on-sporeans-to-remain-united-in-a-far-more-dangerous-world,0
"PM Wong to take over as PAP chief in coming weeks, SM Lee to remain in CEC","Nov 24, 2024, 11:36 AM",https://www.straitstimes.com/singapore/politics/pm-wong-to-take-over-as-pap-chief-in-coming-weeks-with-sm-lee-remaining-in-cec,0
Recap: PAP elects Central Executive Committee; PM Wong calls on cadres to prepare for GE,"Nov 24, 2024, 9:27 AM",https://www.straitstimes.com/singapore/politics/live-pm-wong-sm-lee-to-speak-at-pap-conference,0
Tributes pour in for outgoing PAP secretary-general Lee Hsien Loong at party’s awards dinner,"Nov 23, 2024, 8:25 PM",https://www.straitstimes.com/singapore/politics/tributes-pour-in-for-outgoing-pap-secretary-general-lee-hsien-loong-at-partys-awards-dinner,0
"PAP must keep representing all S’poreans, earn strong mandate in GE: DPM Heng","Nov 23, 2024, 7:51 PM",https://www.straitstimes.com/singapore/politics/pap-must-continue-to-represent-all-singaporeans-earn-strong-mandate-in-next-ge-dpm-heng,0
PAP to renew leadership at party conference; SM Lee expected to step down as party chief: Observers,"Nov 22, 2024, 6:15 PM",https://www.straitstimes.com/singapore/politics/pap-to-renew-leadership-at-party-conference-sm-lee-expected-to-step-down-as-party-chief-observers,0
"Sweden seeks deeper defence ties with S'pore, as King wraps up visit","Nov 21, 2024, 11:35 PM",https://www.straitstimes.com/singapore/politics/sweden-seeks-deepened-defence-ties-with-spore-especially-in-maritime-security,0
South Korea’s vibrant corporate ecosystem filled with opportunities: DPM Heng,"Nov 21, 2024, 2:14 PM",https://www.straitstimes.com/singapore/politics/south-koreas-vibrant-corporate-ecosystem-filled-with-opportunities-dpm-heng,0
"S’pore and Sweden are small states that share commitment to fair, just world order: President Tharman","Nov 19, 2024, 10:25 PM",https://www.straitstimes.com/singapore/politics/spore-and-sweden-are-small-states-that-share-commitment-to-fair-just-world-order-tharman,0
King of Sweden on state visit to S'pore from Nov 19 to 21,"Nov 18, 2024, 5:00 AM",https://www.straitstimes.com/singapore/politics/king-of-sweden-on-state-visit-to-singapore-from-nov-19-to-21,0
New face spotted as PAP team gives out teddy bears at Fengshan,"Nov 17, 2024, 6:29 PM",https://www.straitstimes.com/singapore/politics/new-face-spotted-as-pap-team-gives-out-teddy-bears-at-fengshan,0
Put a price on carbon emissions to reach net-zero goals: PM Wong to Apec leaders,"Nov 17, 2024, 10:15 AM",https://www.straitstimes.com/singapore/politics/put-a-price-on-carbon-emissions-to-reach-net-zero-goals-pm-wong-to-apec-leaders,0
S’pore to host Apec summit in 2030,"Nov 17, 2024, 9:00 AM",https://www.straitstimes.com/singapore/politics/singapore-to-host-apec-summit-in-2030,0
About 500 to 600 overstayers in Singapore yet to be arrested: Shanmugam,"Nov 17, 2024, 5:00 AM",https://www.straitstimes.com/singapore/politics/about-500-to-600-overstayers-in-singapore-have-yet-to-be-arrested-shanmugam,0
PM Lawrence Wong meets Chinese President Xi Jinping on sidelines of Apec summit in Peru,"Nov 16, 2024, 10:25 AM",https://www.straitstimes.com/singapore/politics/prime-minister-lawrence-wong-meets-chinese-president-xi-jinping,0
PM Wong urges Apec leaders to deepen economic integration in the region,"Nov 16, 2024, 10:15 AM",https://www.straitstimes.com/singapore/politics/pm-wong-urges-apec-leaders-to-work-towards-free-trade-deal,0
"6,000 online listings selling vapes removed in first 9 months of 2024","Nov 14, 2024, 7:05 PM",https://www.straitstimes.com/singapore/politics/6000-online-vape-listings-removed-in-first-nine-months-of-2024-double-that-for-whole-of-2023-moh,0
"Parliament debates ways to sustain hawker culture, manage costs","Nov 14, 2024, 12:30 AM",https://www.straitstimes.com/singapore/politics/government-sets-out-ways-it-helps-sustain-hawker-culture-alleviate-cost-pressures-on-sporeans,0
Adjusting hawker stall rental system may lead to higher rents: Koh Poh Koon,"Nov 13, 2024, 11:15 PM",https://www.straitstimes.com/singapore/politics/proposals-to-modify-hawker-stall-rental-system-may-lead-to-higher-rents-koh-poh-koon,0
"Support available for hawkers, consumers to cope with rising costs","Nov 13, 2024, 11:10 PM",https://www.straitstimes.com/singapore/politics/support-available-for-hawkers-and-consumers-to-cope-with-cost-of-living-other-challenges-govt,0
No further action against officers who disclosed letters of death row inmates: Shanmugam,"Nov 13, 2024, 9:45 PM",https://www.straitstimes.com/singapore/politics/no-further-action-against-officers-who-disclosed-letters-of-death-row-inmates-shanmugam,0
"The gist: Laws passed to grant more parental leave, tackle abuses of court processes","Nov 13, 2024, 8:17 PM",https://www.straitstimes.com/singapore/politics/the-gist-law-passed-to-grant-more-parental-leave-tackle-abuses-of-court-processes,0
"Law amended to increase parental leave, mandatory paternity leave","Nov 13, 2024, 7:55 PM",https://www.straitstimes.com/singapore/politics/law-passed-to-increase-parental-leave-including-raising-mandatory-paternity-leave-to-4-weeks,0
"PM Wong to attend Apec, G-20 meetings in Peru and Brazil","Nov 13, 2024, 6:00 PM",https://www.straitstimes.com/singapore/politics/pm-wong-to-attend-apec-g-20-meetings-in-peru-and-brazil,0
Invest in what works to keep Singapore successful: SM Lee,"Nov 13, 2024, 5:42 PM",https://www.straitstimes.com/singapore/politics/invest-in-what-works-instead-of-buying-insurance-to-keep-singapore-successful-says-sm-lee,0
Govt monitoring AI use in HR to ensure regulations remain adequate: Tan See Leng,"Nov 13, 2024, 5:15 PM",https://www.straitstimes.com/singapore/politics/govt-monitoring-ai-use-in-hr-to-ensure-regulations-remain-adequate-tan-see-leng,0
Financial influencers must be licensed and regulated if they provide advice: Alvin Tan,"Nov 13, 2024, 5:15 PM",https://www.straitstimes.com/singapore/politics/financial-influencers-must-be-licensed-and-regulated-if-they-provide-advice-alvin-tan,0
"Filing time-wasting, baseless claims to be deemed contempt of court","Nov 13, 2024, 5:00 PM",https://www.straitstimes.com/singapore/politics/tackling-lawfare-abusive-and-time-wasting-court-applications-to-be-deemed-contempt-of-court,0
Hard-copy vouchers available on request for NS LifeSG credits: Zaqy,"Nov 13, 2024, 1:45 PM",https://www.straitstimes.com/singapore/politics/hard-copy-vouchers-available-on-request-for-lifesg-credits-zaqy,0
"Bus safety task force to turn to international experts, operators to find best practices for S’pore","Nov 13, 2024, 1:20 PM",https://www.straitstimes.com/singapore/politics/bus-safety-task-force-to-turn-to-international-experts-operators-to-find-best-practices-for-spore,0
No threshold set for blocking websites linked to potential misinformation campaigns: MHA,"Nov 13, 2024, 1:02 PM",https://www.straitstimes.com/singapore/politics/no-threshold-set-for-blocking-websites-linked-to-potential-misinformation-campaigns-mha,0
"Intrusive laws to tackle scams, neighbour disputes signal society’s priorities on private matters","Nov 13, 2024, 12:00 PM",https://www.straitstimes.com/singapore/politics/intrusive-laws-to-tackle-scams-neighbour-disputes-signal-societys-priorities-on-private-matters,0
"The gist: New govt unit to deal with severe hoarding, noise cases","Nov 12, 2024, 9:25 PM",https://www.straitstimes.com/singapore/politics/the-gist-new-govt-unit-to-deal-with-severe-hoarding-noise-cases,0
Officers from new Community Relations Unit can enter and declutter homes of hoarders,"Nov 12, 2024, 9:00 PM",https://www.straitstimes.com/singapore/politics/officers-from-new-community-relations-unit-can-enter-and-declutter-homes-of-hoarders,0
New Bill proposed to protect people against workplace discrimination,"Nov 12, 2024, 7:59 PM",https://www.straitstimes.com/singapore/politics/new-workplace-fairness-bill-proposed-to-protect-spore-workers-against-discriminatory-practices,0
"Singapore seeks to raise issuance of govt securities to $1.5 trillion to grow CPF, local debt market","Nov 12, 2024, 7:40 PM",https://www.straitstimes.com/singapore/politics/singapore-seeks-to-raise-issuance-of-government-securities-to-1-5-trillion-to-grow-cpf-local-debt,0
Consumers to have greater flexibility to import food items under proposed law,"Nov 12, 2024, 7:00 PM",https://www.straitstimes.com/singapore/politics/more-flexible-food-import-limits-for-personal-consumption-stricter-food-safety-penalties-under,0
Share of COEs secured by car-leasing firms falls to 10% so far in 2024: Chee Hong Tat,"Nov 12, 2024, 6:15 PM",https://www.straitstimes.com/singapore/politics/share-of-coes-secured-by-car-leasing-firms-falls-to-10-so-far-in-2024-chee-hong-tat,0
Mandatory mediation a first step in settling neighbour disputes: Edwin Tong,"Nov 12, 2024, 4:05 PM",https://www.straitstimes.com/singapore/politics/mandatory-mediation-a-first-step-in-settling-disputes-between-neighbours-edwin-tong,0
Allowing IP policyholders to switch insurers freely not right solution for their issues: MOH,"Nov 12, 2024, 2:15 PM",https://www.straitstimes.com/singapore/politics/allowing-ip-policyholders-to-switch-insurers-freely-not-the-solution-for-their-issues-moh,0
New canteen models for schools an option soon as MOE tackles stallholder shortages,"Nov 12, 2024, 1:25 PM",https://www.straitstimes.com/singapore/politics/moe-discussing-new-models-of-running-canteens-with-schools-amid-challenges-of-finding-stallholders,0
"Injection of up to 20,000 COEs gives LTA flexibility to boost supply ahead of future peak: Chee","Nov 12, 2024, 12:50 PM",https://www.straitstimes.com/singapore/politics/injection-of-up-to-20000-coes-gives-lta-flexibility-to-boost-supply-ahead-of-future-peak-chee,0
Stiffer penalties for those who cause illegal discharge into sewers,"Nov 11, 2024, 10:23 PM",https://www.straitstimes.com/singapore/politics/stiffer-penalties-for-illegal-discharge-into-sewers-silty-discharge-into-drainage-system,0
"The gist: Proposed law to block scam victims’ bank transactions, changes to MediShield Life Bill passed","Nov 11, 2024, 10:00 PM",https://www.straitstimes.com/singapore/politics/the-gist-proposed-law-to-block-scam-victims-bank-transactions-changes-to-medishield-life-bill-passed,0
Affordability a key point raised by MPs during debate on MediShield Life,"Nov 11, 2024, 9:40 PM",https://www.straitstimes.com/singapore/politics/affordability-a-key-point-raised-by-mps-during-debate-on-medishield-life-scheme,0
"Traffic Police’s pound has over 1,000 vehicles, including 2 seized in 2015","Nov 11, 2024, 8:10 PM",https://www.straitstimes.com/singapore/politics/traffic-polices-pound-has-over-1000-vehicles-including-2-seized-in-2015,0
New laws to target money laundering give S’pore more powers to assist foreign crime probes,"Nov 11, 2024, 6:20 PM",https://www.straitstimes.com/singapore/politics/new-laws-to-target-money-laundering-gives-spore-more-powers-to-assist-foreign-crime-probes,0
Bukom oil leak: Authorities investigating why it took 7½ hours for Shell to raise alert,"Nov 11, 2024, 4:45 PM",https://www.straitstimes.com/singapore/politics/shell-oil-leak-71-2-hour-gap-before-shell-alerted-authorities-being-investigated,0
Decision to join any multilateral grouping must be clearly defined by S’pore’s interests: Vivian,"Nov 11, 2024, 4:16 PM",https://www.straitstimes.com/singapore/politics/decision-to-join-any-multilateral-grouping-must-be-clearly-defined-by-singapores-interests-vivian,0
No need to review telemedicine standards and requirements after MaNaDr case: Ong Ye Kung,"Nov 11, 2024, 4:10 PM",https://www.straitstimes.com/singapore/politics/no-need-to-review-telemedicine-standards-and-requirements-after-manadr-case-ong-ye-kung,0
Recent Bukit Panjang LRT disruption due to gear failure in faulty train’s wheel assembly,"Nov 11, 2024, 3:50 PM",https://www.straitstimes.com/singapore/politics/recent-bukit-panjang-lrt-disruption-due-to-gear-failure-in-faulty-trains-wheel-assembly,0
Switch to backup system failed during Singtel outage on Oct 8: Janil,"Nov 11, 2024, 3:50 PM",https://www.straitstimes.com/singapore/politics/switch-to-backup-system-faltered-during-singtel-outage-on-oct-8-janil-puthucheary,0
Police may get powers to control bank accounts of stubborn scam victims,"Nov 11, 2024, 1:59 PM",https://www.straitstimes.com/singapore/politics/singapore-proposes-laws-to-stop-stubborn-scam-victims-from-sending-money-to-syndicates,0
Proposed changes to traffic rules to prevent some offenders from being overly punished,"Nov 11, 2024, 1:38 PM",https://www.straitstimes.com/singapore/politics/proposed-changes-to-traffic-rules-to-prevent-some-offenders-from-being-overly-punished,0
New faces emerge across constituencies ahead of the next GE: Who are they so far?,"Nov 9, 2024, 6:00 PM",https://www.straitstimes.com/singapore/politics/new-faces-emerge-across-constituencies-ahead-of-the-next-ge-who-are-they-so-far,0
"SM Lee to visit US, will deliver lecture at Harvard University","Nov 9, 2024, 5:25 PM",https://www.straitstimes.com/singapore/politics/sm-lee-to-visit-us-will-deliver-lecture-at-harvard-university,0
Lee Hsien Yang’s actions will not distract Govt from focusing on S’poreans’ concerns: PM Wong,"Nov 8, 2024, 6:33 PM",https://www.straitstimes.com/singapore/politics/lee-hsien-yangs-actions-will-not-distract-government-from-focusing-on-singaporeans-pm-wong,0
"Cost of living, job security among issues to be covered in Budget 2025: PM Wong","Nov 8, 2024, 6:30 PM",https://www.straitstimes.com/singapore/politics/cost-of-living-and-job-security-among-singaporeans-top-concerns-that-will-be-covered-in-budget-2025,0
Parliament committee urges Govt to exercise prudence amid increased spending on ageing population,"Nov 5, 2024, 6:13 PM",https://www.straitstimes.com/singapore/politics/parliament-committee-urges-govt-to-exercise-prudence-amid-increased-spending-on-ageing-population,0
"Education, jobs among areas S’pore has made progress: Public sector review","Nov 1, 2024, 5:00 PM",https://www.straitstimes.com/singapore/politics/from-education-to-housing-progress-made-in-key-areas-says-public-sector-outcomes-review,0
"Lee Hsien Yang’s claim on 38 Oxley Road inaccurate, creates false urgency for demolition: Govt","Oct 25, 2024, 9:11 PM",https://www.straitstimes.com/singapore/politics/govt-says-lee-hsien-yangs-claim-about-38-oxley-road-is-inaccurate-creates-false-sense-of-urgency,0
Oxley Road report: PM Lee accepts committee’s conclusion on his late father’s wishes and the options on house,"Oct 24, 2024, 11:01 AM",https://www.straitstimes.com/singapore/politics/oxley-road-report-pm-lee-accepts-committees-conclusion-on-his-late-fathers-wishes-and-the-options-on,0
"Ministerial panel lays out 3 options for 38 Oxley Road, says fate of Lee Kuan Yew’s house is for future govt to decide","Oct 24, 2024, 10:51 AM",https://www.straitstimes.com/singapore/politics/ministerial-panel-lays-out-3-options-for-38-oxley-road-says-fate-of-lee-kuan-yews-house-is-for,0
"MPs raise questions over communication, business uncertainty in move to block Allianz-Income deal","Oct 17, 2024, 12:44 AM",https://www.straitstimes.com/singapore/politics/mps-raise-questions-over-communication-business-uncertainty-in-move-to-block-allianz-income-deal,0
Parliament passes Bill enabling Govt to block Allianz-Income deal,"Oct 16, 2024, 10:55 PM",https://www.straitstimes.com/singapore/politics/parliament-passes-bill-to-allow-govt-to-block-deals-like-allianz-income-tie-up,0
NTUC central committee not aware of capital reduction plan in Allianz-Income deal: Desmond Tan,"Oct 16, 2024, 9:15 PM",https://www.straitstimes.com/singapore/politics/ntuc-central-committee-not-aware-of-capital-reduction-plan-in-allianz-income-deal-desmond-tan,0
The gist: Urgent Bill passed to amend Insurance Act; Team Singapore honoured,"Oct 16, 2024, 8:50 PM",https://www.straitstimes.com/singapore/politics/the-gist-urgent-bill-passed-to-amend-insurance-act-team-singapore-honoured,0
Over two-fifths of bankruptcy orders in the first half of 2024 due to business failures: MAS,"Oct 16, 2024, 5:50 PM",https://www.straitstimes.com/singapore/politics/over-two-fifths-of-bankruptcy-orders-in-the-first-half-of-2024-due-to-business-failures-mas,0
Low visibility due to dust clouds likely contributed to Exercise Wallaby accident: Ng Eng Hen,"Oct 16, 2024, 5:45 PM",https://www.straitstimes.com/singapore/politics/low-visibility-due-to-dust-clouds-likely-contributed-to-exercise-wallaby-accident-ng-eng-hen,0
SAF vehicle accident rate and heat injuries down in 2023,"Oct 16, 2024, 4:50 PM",https://www.straitstimes.com/singapore/politics/saf-traffic-accident-rate-and-heat-injuries-down-in-2023,0
"Code to ensure buildings are accessible under review, public consultation aimed for end-2024","Oct 16, 2024, 3:35 PM",https://www.straitstimes.com/singapore/politics/code-to-ensure-buildings-are-accessible-under-review-public-consultation-aimed-for-end-2024,0
PTC intends to continue taking ‘gradual approach’ to future fare adjustments: Chee Hong Tat,"Oct 16, 2024, 2:56 PM",https://www.straitstimes.com/singapore/politics/ptc-intends-to-continue-taking-gradual-approach-to-future-fare-adjustments-chee-hong-tat,0
60% of beds at Singapore’s transitional shelters for the homeless occupied yearly,"Oct 16, 2024, 2:50 PM",https://www.straitstimes.com/singapore/politics/60-of-beds-at-s-pore-s-transitional-shelters-for-homeless-persons-and-families-occupied-yearly,0
‘Not practical’ for MOM to rule when companies should stop work during bad weather: Zaqy,"Oct 16, 2024, 1:15 PM",https://www.straitstimes.com/singapore/politics/not-practical-for-mom-to-set-limits-for-companies-to-stop-work-during-bad-weather-zaqy,0
7 stateless children in S’pore under age 12; no automatic citizenship even if born here: Shanmugam,"Oct 16, 2024, 12:46 PM",https://www.straitstimes.com/singapore/politics/7-stateless-children-in-s-pore-under-age-12-no-automatic-citizenship-even-if-born-here-shanmugam,0
"Govt says plans ongoing to boost connectivity in the west, after NCMP flags gaps in rail network","Oct 15, 2024, 11:03 PM",https://www.straitstimes.com/singapore/politics/govt-says-plans-ongoing-to-boost-connectivity-in-the-west-after-ncmp-flags-gaps-in-rail-network,0
"First-generation trains have service life of 38 years, will be replaced by end-2026: Chee Hong Tat","Oct 15, 2024, 10:35 PM",https://www.straitstimes.com/singapore/politics/first-generation-trains-have-service-life-of-38-years-will-be-replaced-by-end-2026-chee-hong-tat,0
The gist: East-West Line disruption discussed; new Bill passed to deal with election deepfakes,"Oct 15, 2024, 10:35 PM",https://www.straitstimes.com/singapore/politics/the-gist-east-west-line-disruption-discussed-new-bill-passed-to-deal-with-election-deepfakes,0
"Bill passed to counter digitally manipulated content, deepfakes during elections","Oct 15, 2024, 9:07 PM",https://www.straitstimes.com/singapore/politics/bill-passed-to-counter-digitally-manipulated-content-deepfakes-during-elections,0
Help to be given to guide businesses on corporate tax reform,"Oct 15, 2024, 7:48 PM",https://www.straitstimes.com/singapore/politics/more-can-be-done-to-help-firms-cope-with-challenges-from-corporate-tax-reform-mps,0
S’pore must balance worker protection with business flexibility to keep jobs here in long term: Zaqy,"Oct 15, 2024, 7:01 PM",https://www.straitstimes.com/singapore/politics/s-pore-must-balance-worker-protection-with-business-flexibility-to-keep-jobs-here-in-long-term-zaqy,0
East-West Line disruption: Parliament hears timeline of events,"Oct 15, 2024, 4:26 PM",https://www.straitstimes.com/singapore/politics/east-west-line-mrt-disruption-what-happened,0
About 6% of DSA students come from lower-income families; MOE to review scheme: Chan Chun Sing,"Oct 15, 2024, 2:40 PM",https://www.straitstimes.com/singapore/about-6-of-dsa-students-come-from-lower-income-families-moe-to-review-scheme-chan-chun-sing,0
"Public transport fares should not be tied to service standards, disruptions: Chee","Oct 15, 2024, 2:21 PM",https://www.straitstimes.com/singapore/politics/mrt-disruptions-should-be-separated-from-how-public-transport-fares-are-set-chee-hong-tat,0
"500,000 out of 2.8 million MRT journeys affected daily during East-West Line disruption","Oct 15, 2024, 2:18 PM",https://www.straitstimes.com/singapore/politics/500000-out-of-28-million-mrt-journeys-affected-daily-during-east-west-line-disruption,0
CPF Special Account closure for older workers to take place from second half of January,"Oct 15, 2024, 5:00 AM",https://www.straitstimes.com/singapore/politics/cpf-special-account-closure-for-older-workers-to-take-place-from-second-half-of-january,0
Leave wage rises to market forces once PWM has corrected pay: NMP,"Oct 14, 2024, 9:23 PM",https://www.straitstimes.com/singapore/politics/wage-increases-must-be-left-to-market-forces-once-pwm-corrects-wage-suppression-nmp,0
The gist: Allianz-Income deal is off; new Bill to address abuse of court processes,"Oct 14, 2024, 6:50 PM",https://www.straitstimes.com/singapore/politics/the-gist-allianz-income-deal-is-off-new-bill-to-address-abuse-of-court-processes,0
Number of reported online bullying cases expected to rise as awareness grows: Chan Chun Sing,"Oct 14, 2024, 3:45 PM",https://www.straitstimes.com/singapore/politics/number-of-reported-online-bullying-cases-expected-to-rise-as-awareness-grows-chan-chun-sing,0
High standards of conduct expected of all public servants: Chan Chun Sing on Section 165,"Oct 14, 2024, 3:19 PM",https://www.straitstimes.com/singapore/politics/high-standards-of-conduct-expected-of-all-public-servants-chan-chun-sing-on-section-165,0
"Fictitious claims, time-wasting tactics will be seen as contempt of court under new Bill","Oct 14, 2024, 3:09 PM",https://www.straitstimes.com/singapore/politics/new-bill-will-consider-fictitious-claims-and-other-abuse-of-court-processes-as-contempt-of-court,0
"Allianz-Income deal off in its current form, but Govt open to new arrangement: Edwin Tong","Oct 14, 2024, 1:41 PM",https://www.straitstimes.com/singapore/politics/allianz-income-deal-in-its-current-form-called-off-as-it-s-not-in-the-public-interest-edwin-tong-in-parliament,0
Hawkers can hire more long-term visit pass holders as stall assistants from 2025,"Oct 14, 2024, 1:00 PM",https://www.straitstimes.com/singapore/politics/hawkers-can-hire-more-long-term-visit-pass-holders-as-stall-assistants-from-2025,0
"PM Wong congratulates Japan’s new leader Ishiba, bids farewell to outgoing PM Kishida","Oct 1, 2024, 6:49 PM",https://www.straitstimes.com/singapore/politics/pm-wong-congratulates-japan-s-new-leader-ishiba-bids-farewell-to-outgoing-pm-kishida,0
"Lee Hsien Yang pays Shanmugam, Vivian over $600,000 for defaming them in Facebook post","Oct 1, 2024, 11:10 AM",https://www.straitstimes.com/singapore/politics/lee-hsien-yang-pays-shanmugam-vivian-over-600000-for-defaming-them-in-facebook-post,0
Singapore leaders congratulate Sri Lankan President Dissanayake on election win,"Sep 27, 2024, 4:53 PM",https://www.straitstimes.com/singapore/politics/singapore-leaders-congratulate-sri-lankan-president-dissanayake-on-election-win,0
Headline,Timestamp,URL,0
Three teenagers charged over alleged roles in ITE College West bullying video,2 hours ago,https://www.straitstimes.com/singapore/courts-crime/three-teenagers-charged-over-alleged-roles-in-ite-college-west-bullying-video,0
76-year-old former JC teacher with dementia jailed for string of molestations,2 hours ago,https://www.straitstimes.com/singapore/courts-crime/76-year-old-man-with-dementia-jailed-for-spree-of-molestations,0
"Jail, fine for man who urinated inside MRT carriage in drunken stupor",4 hours ago,https://www.straitstimes.com/singapore/courts-crime/jail-fine-for-man-who-urinated-inside-mrt-carriage-in-drunken-stupor,0
Ex-DBS manager jailed for 30 months after cheating clients of $348K,8 hours ago,https://www.straitstimes.com/singapore/courts-crime/ex-dbs-manager-jailed-for-30-months-after-cheating-clients-of-348k,0
Man charged with theft on Scoot flight pleads not guilty,8 hours ago,https://www.straitstimes.com/singapore/courts-crime/man-charged-after-he-allegedly-stole-from-another-passenger-on-scoot-flight,0
Chinese national arrested for allegedly stealing from passenger on flight to Singapore,"Mar 17, 2025, 8:38 PM",https://www.straitstimes.com/singapore/courts-crime/chinese-national-arrested-for-allegedly-stealing-from-passenger-on-flight-to-singapore,0
"More than 27 years’ jail, caning for drug runner who was paid $1,000 for each collection","Mar 17, 2025, 6:15 PM",https://www.straitstimes.com/singapore/courts-crime/more-than-27-years-jail-caning-for-drug-runner-who-was-paid-1000-for-each-collection,0
"Man handed 2 charges after allegedly becoming abusive, causing ruckus at airport","Mar 17, 2025, 12:05 PM",https://www.straitstimes.com/singapore/courts-crime/man-allegedly-lost-phone-and-temper-at-changi-airport-handed-2-charges-over-causing-ruckus,0
